ÃÒ¨é¥N½X,Â²ºÙ,¦~¤ë¤é,¶}½L»ù,³Ì°ª»ù,³Ì§C»ù,¦¬½L»ù,¦¨¥æ¶q,¦¨¥æ­È,³ø¹S²v,¶gÂà²v,¥«­È,³ø¹S²v-Ln
Y1400  ,¯¼ÅÖ         ,20160805,  508.36,  511.90,  505.69,  506.48,    46959,     1775807,  -0.4521,   0.2395,      486978,  -0.4531
Y1400  ,¯¼ÅÖ         ,20160808,  507.60,  509.87,  504.00,  504.50,    30585,     1274293,  -0.3909,   0.1560,      485093,  -0.3917
Y1400  ,¯¼ÅÖ         ,20160809,  503.71,  504.22,  498.67,  500.10,    35284,     1478115,  -0.8722,   0.1799,      480895,  -0.8760
Y1400  ,¯¼ÅÖ         ,20160810,  499.82,  502.69,  498.40,  502.69,    33085,     1378828,   0.5179,   0.1687,      483341,   0.5166
Y1400  ,¯¼ÅÖ         ,20160811,  502.66,  511.75,  502.66,  508.56,    44148,     3611709,   1.1677,   0.2251,      488933,   1.1610
Y1400  ,¯¼ÅÖ         ,20160812,  510.19,  513.02,  509.88,  512.55,    37883,     2610364,   0.7846,   0.1932,      492734,   0.7815
Y1400  ,¯¼ÅÖ         ,20160815,  513.11,  513.11,  506.91,  508.32,    33877,     1360617,  -0.8253,   0.1728,      488706,  -0.8287
Y1400  ,¯¼ÅÖ         ,20160816,  508.32,  511.81,  505.58,  508.96,    31126,     1290437,   0.1259,   0.1587,      489308,   0.1258
Y1400  ,¯¼ÅÖ         ,20160817,  507.64,  507.64,  502.10,  505.08,    27365,     1030059,  -0.7623,   0.1395,      485575,  -0.7653
Y1400  ,¯¼ÅÖ         ,20160818,  504.80,  508.19,  504.19,  506.28,    22758,     1114017,   0.2376,   0.1161,      486715,   0.2373
Y1400  ,¯¼ÅÖ         ,20160819,  506.28,  509.70,  500.12,  500.57,    37058,     1672605,  -1.1278,   0.1890,      481250,  -1.1342
Y1400  ,¯¼ÅÖ         ,20160822,  500.40,  500.76,  495.59,  496.86,    33396,     1499857,  -0.7412,   0.1701,      477662,  -0.7439
Y1400  ,¯¼ÅÖ         ,20160823,  496.90,  498.51,  495.21,  496.88,    22070,      979696,   0.0040,   0.1124,      477692,   0.0040
Y1400  ,¯¼ÅÖ         ,20160824,  496.88,  498.14,  495.50,  495.50,    21680,      820525,  -0.2777,   0.1104,      476390,  -0.2781
Y1400  ,¯¼ÅÖ         ,20160825,  495.52,  500.00,  495.44,  500.00,    21892,      774259,   0.9082,   0.1115,      480685,   0.9041
Y1400  ,¯¼ÅÖ         ,20160826,  500.00,  501.47,  499.28,  500.99,    16703,      592543,   0.1980,   0.0851,      481613,   0.1978
Y1400  ,¯¼ÅÖ         ,20160829,  500.56,  504.83,  497.00,  503.94,    24211,     1302278,   0.5888,   0.1233,      484416,   0.5871
Y1400  ,¯¼ÅÖ         ,20160830,  503.88,  505.46,  502.12,  504.65,    19686,     1072158,   0.1409,   0.1003,      485100,   0.1408
Y1400  ,¯¼ÅÖ         ,20160831,  504.56,  508.25,  501.66,  503.31,    26337,     1305118,  -0.2655,   0.1341,      483954,  -0.2659
Y1400  ,¯¼ÅÖ         ,20160901,  503.32,  504.24,  497.57,  498.57,    23353,     1018161,  -0.9418,   0.1189,      479420,  -0.9462
Y1400  ,¯¼ÅÖ         ,20160902,  499.13,  499.60,  495.44,  495.44,    20562,      883329,  -0.6278,   0.1047,      476399,  -0.6298
Y1400  ,¯¼ÅÖ         ,20160905,  495.26,  500.48,  493.86,  499.02,    19636,     1106948,   0.7226,   0.1000,      479837,   0.7200
Y1400  ,¯¼ÅÖ         ,20160906,  499.04,  505.17,  495.04,  505.17,    22928,     1371183,   1.2324,   0.1168,      485721,   1.2249
Y1400  ,¯¼ÅÖ         ,20160907,  505.21,  505.36,  498.62,  499.70,    25735,     1731648,  -1.0828,   0.1311,      480482,  -1.0887
Y1400  ,¯¼ÅÖ         ,20160908,  499.12,  503.90,  497.72,  500.94,    20072,     1119021,   0.2481,   0.1022,      481677,   0.2478
Y1400  ,¯¼ÅÖ         ,20160909,  499.69,  499.69,  493.10,  493.54,    19880,     1510537,  -1.4772,   0.1013,      474601,  -1.4882
Y1400  ,¯¼ÅÖ         ,20160910,  492.94,  492.94,  487.74,  490.04,    15256,      655579,  -0.7092,   0.0777,      471244,  -0.7117
Y1400  ,¯¼ÅÖ         ,20160912,  490.11,  490.11,  486.01,  486.68,    18465,      790287,  -0.6857,   0.0940,      468022,  -0.6880
Y1400  ,¯¼ÅÖ         ,20160913,  486.71,  488.68,  480.76,  481.31,    25552,     1241392,  -1.1034,   0.1301,      462866,  -1.1095
Y1400  ,¯¼ÅÖ         ,20160914,  481.31,  483.95,  478.72,  483.59,    22777,     1092574,   0.4737,   0.1160,      465043,   0.4726
Y1400  ,¯¼ÅÖ         ,20160919,  483.58,  487.77,  483.58,  485.08,    25902,     1191301,   0.3081,   0.1319,      466454,   0.3076
Y1400  ,¯¼ÅÖ         ,20160920,  485.36,  490.70,  485.36,  489.05,    21731,     1358723,   0.8184,   0.1107,      470272,   0.8151
Y1400  ,¯¼ÅÖ         ,20160921,  489.06,  494.88,  488.75,  493.94,    19003,      815130,   0.9999,   0.0968,      474962,   0.9949
Y1400  ,¯¼ÅÖ         ,20160922,  494.12,  502.13,  494.12,  500.51,    22140,     2060472,   1.3301,   0.1128,      481263,   1.3214
Y1400  ,¯¼ÅÖ         ,20160923,  501.00,  501.40,  498.75,  500.92,    27330,      991705,   0.0819,   0.1392,      481681,   0.0819
Y1400  ,¯¼ÅÖ         ,20160926,  500.97,  500.97,  496.69,  497.18,    18823,      771820,  -0.7466,   0.0959,      478096,  -0.7494
Y1400  ,¯¼ÅÖ         ,20160929,  497.15,  497.89,  494.55,  496.18,    27154,     1159219,  -0.2011,   0.1383,      477132,  -0.2013
Y1400  ,¯¼ÅÖ         ,20160930,  496.17,  496.65,  492.37,  492.37,    24426,      972199,  -0.7679,   0.1244,      473510,  -0.7708
Y1400  ,¯¼ÅÖ         ,20161003,  492.37,  495.59,  492.37,  493.61,    17841,      710125,   0.2518,   0.0921,      468411,   0.2515
Y1400  ,¯¼ÅÖ         ,20161004,  493.60,  495.41,  492.55,  493.44,    20164,      638547,  -0.0344,   0.1041,      468253,  -0.0344
Y1400  ,¯¼ÅÖ         ,20161005,  493.44,  493.44,  490.37,  491.59,    19506,      716127,  -0.3749,   0.1007,      466479,  -0.3756
Y1400  ,¯¼ÅÖ         ,20161006,  491.59,  491.59,  489.00,  489.82,    21285,      832313,  -0.3601,   0.1099,      464796,  -0.3607
Y1400  ,¯¼ÅÖ         ,20161007,  489.82,  492.48,  489.82,  492.26,    23352,      703581,   0.4981,   0.1205,      467102,   0.4969
Y1400  ,¯¼ÅÖ         ,20161011,  492.23,  494.07,  483.44,  484.11,    27991,     1232056,  -1.6556,   0.1445,      459339,  -1.6695
Y1400  ,¯¼ÅÖ         ,20161012,  484.00,  485.40,  481.81,  483.27,    19284,      833853,  -0.1735,   0.0995,      458546,  -0.1737
Y1400  ,¯¼ÅÖ         ,20161013,  483.15,  485.17,  480.29,  480.68,    20187,      725838,  -0.5359,   0.1042,      456097,  -0.5374
Y1400  ,¯¼ÅÖ         ,20161014,  480.69,  482.85,  479.44,  479.72,    19106,      761732,  -0.1997,   0.0986,      455172,  -0.1999
Y1400  ,¯¼ÅÖ         ,20161017,  479.72,  480.87,  475.89,  478.74,    18442,      919593,  -0.2043,   0.0952,      454247,  -0.2045
Y1400  ,¯¼ÅÖ         ,20161018,  478.73,  488.22,  478.73,  488.22,    36902,     1895288,   1.9802,   0.1905,      463227,   1.9608
Y1400  ,¯¼ÅÖ         ,20161019,  489.64,  501.46,  489.64,  500.35,    67823,     2809525,   2.4845,   0.3501,      474723,   2.4542
Y1400  ,¯¼ÅÖ         ,20161020,  502.95,  503.68,  498.67,  500.66,    60674,     2235439,   0.0620,   0.3132,      475001,   0.0619
Y1400  ,¯¼ÅÖ         ,20161021,  500.93,  501.15,  494.73,  496.99,    46583,     1910934,  -0.7330,   0.2405,      471546,  -0.7357
Y1400  ,¯¼ÅÖ         ,20161024,  496.99,  498.45,  494.26,  494.96,    29278,      954857,  -0.4085,   0.1511,      469625,  -0.4093
Y1400  ,¯¼ÅÖ         ,20161025,  494.96,  495.71,  491.29,  491.59,    27274,     1189154,  -0.6809,   0.1408,      466413,  -0.6832
Y1400  ,¯¼ÅÖ         ,20161026,  491.59,  491.59,  484.55,  486.62,    30814,     1859012,  -1.0110,   0.1591,      461716,  -1.0162
Y1400  ,¯¼ÅÖ         ,20161027,  486.41,  487.21,  481.77,  482.16,    26626,     1864659,  -0.9165,   0.1375,      457490,  -0.9208
Y1400  ,¯¼ÅÖ         ,20161028,  483.29,  483.77,  480.79,  482.74,    18416,      781643,   0.1203,   0.0951,      458030,   0.1202
Y1400  ,¯¼ÅÖ         ,20161031,  482.72,  482.72,  476.63,  481.20,    15572,      639334,  -0.3190,   0.0804,      456559,  -0.3195
Y1400  ,¯¼ÅÖ         ,20161101,  480.07,  480.21,  477.88,  479.26,    16962,      710424,  -0.4032,   0.0876,      454718,  -0.4040
Y1400  ,¯¼ÅÖ         ,20161102,  479.17,  479.17,  472.60,  473.42,    24034,      995771,  -1.2185,   0.1241,      449182,  -1.2260
Y1400  ,¯¼ÅÖ         ,20161103,  473.42,  474.27,  462.12,  463.90,    21846,     1304223,  -2.0109,   0.1128,      440149,  -2.0314
Y1400  ,¯¼ÅÖ         ,20161104,  463.86,  465.14,  460.36,  461.89,    15981,     1123238,  -0.4333,   0.0825,      438240,  -0.4342
Y1400  ,¯¼ÅÖ         ,20161107,  466.25,  471.95,  465.51,  469.15,    15338,     1085854,   1.5718,   0.0792,      445102,   1.5596
Y1400  ,¯¼ÅÖ         ,20161108,  470.84,  474.03,  468.80,  471.37,    16705,     1007852,   0.4732,   0.0862,      447218,   0.4721
Y1400  ,¯¼ÅÖ         ,20161109,  470.94,  472.78,  451.33,  452.31,    41387,     2363074,  -4.0435,   0.2137,      429145,  -4.1276
Y1400  ,¯¼ÅÖ         ,20161110,  455.04,  462.66,  455.04,  461.52,    24281,     2242689,   2.0362,   0.1253,      437885,   2.0158
Y1400  ,¯¼ÅÖ         ,20161111,  457.69,  457.69,  447.59,  447.82,    27679,     1634310,  -2.9685,   0.1429,      424883,  -3.0134
Y1400  ,¯¼ÅÖ         ,20161114,  447.80,  449.59,  441.66,  442.77,    28742,     1426933,  -1.1277,   0.1484,      420100,  -1.1341
Y1400  ,¯¼ÅÖ         ,20161115,  442.75,  447.98,  442.75,  444.00,    19176,     1026938,   0.2778,   0.0990,      421274,   0.2774
Y1400  ,¯¼ÅÖ         ,20161116,  444.01,  452.56,  444.01,  451.29,    44903,     1606736,   1.6419,   0.2318,      428170,   1.6286
Y1400  ,¯¼ÅÖ         ,20161117,  453.10,  454.42,  448.49,  453.32,    30940,     1694850,   0.4498,   0.1597,      430082,   0.4488
Y1400  ,¯¼ÅÖ         ,20161118,  453.02,  456.79,  451.32,  454.05,    58277,     1532945,   0.1610,   0.3008,      430781,   0.1609
Y1400  ,¯¼ÅÖ         ,20161121,  454.35,  455.22,  451.98,  454.63,    24788,      756661,   0.1277,   0.1280,      431333,   0.1277
Y1400  ,¯¼ÅÖ         ,20161122,  454.63,  460.85,  454.63,  458.82,    31751,     1122008,   0.9216,   0.1639,      435299,   0.9174
Y1400  ,¯¼ÅÖ         ,20161123,  458.82,  461.45,  457.67,  459.06,    23985,      851443,   0.0523,   0.1238,      435512,   0.0523
Y1400  ,¯¼ÅÖ         ,20161124,  459.07,  460.57,  457.14,  458.25,    27798,      903622,  -0.1764,   0.1435,      434744,  -0.1766
Y1400  ,¯¼ÅÖ         ,20161125,  458.37,  463.43,  458.37,  462.24,    41857,     1011900,   0.8707,   0.2161,      438517,   0.8669
Y1400  ,¯¼ÅÖ         ,20161128,  462.28,  474.51,  462.28,  471.21,    89086,     2383100,   1.9406,   0.4599,      447054,   1.9220
Y1400  ,¯¼ÅÖ         ,20161129,  471.24,  471.24,  467.31,  468.66,    36953,     1053846,  -0.5412,   0.1908,      444635,  -0.5426
Y1400  ,¯¼ÅÖ         ,20161130,  468.66,  473.82,  468.66,  473.47,    51069,     2110080,   1.0263,   0.2636,      449190,   1.0211
Y1400  ,¯¼ÅÖ         ,20161201,  473.47,  480.68,  473.47,  478.47,    83620,     2027394,   1.0560,   0.4249,      475446,   1.0505
Y1400  ,¯¼ÅÖ         ,20161202,  478.48,  480.35,  476.65,  477.21,    85350,     1883949,  -0.2633,   0.4337,      474182,  -0.2637
Y1400  ,¯¼ÅÖ         ,20161205,  477.22,  477.22,  471.82,  471.90,    37245,      956268,  -1.1127,   0.1892,      468917,  -1.1190
Y1400  ,¯¼ÅÖ         ,20161206,  471.90,  478.04,  471.90,  476.22,    33781,      982743,   0.9154,   0.1716,      473199,   0.9113
Y1400  ,¯¼ÅÖ         ,20161207,  476.76,  479.58,  476.76,  479.18,    40950,     1064635,   0.6216,   0.2081,      476115,   0.6196
Y1400  ,¯¼ÅÖ         ,20161208,  479.19,  486.79,  479.19,  486.47,    60183,     2070696,   1.5213,   0.3058,      483346,   1.5099
Y1400  ,¯¼ÅÖ         ,20161209,  485.41,  485.41,  480.91,  484.21,    34607,     1443002,  -0.4646,   0.1758,      481127,  -0.4657
Y1400  ,¯¼ÅÖ         ,20161212,  485.53,  485.74,  480.65,  482.84,    39528,     1410264,  -0.2829,   0.2008,      479759,  -0.2833
Y1400  ,¯¼ÅÖ         ,20161213,  482.82,  485.15,  479.25,  484.45,    49768,     1251824,   0.3334,   0.2529,      481352,   0.3329
Y1400  ,¯¼ÅÖ         ,20161214,  484.98,  487.10,  482.81,  485.26,    78924,     1409801,   0.1672,   0.4010,      482142,   0.1671
Y1400  ,¯¼ÅÖ         ,20161215,  484.34,  485.42,  482.10,  483.85,    34964,      918143,  -0.2906,   0.1777,      480742,  -0.2910
Y1400  ,¯¼ÅÖ         ,20161216,  483.58,  484.35,  481.34,  481.34,    41464,     1312873,  -0.5188,   0.2107,      478253,  -0.5201
Y1400  ,¯¼ÅÖ         ,20161219,  481.34,  484.27,  475.76,  475.76,    31324,      883083,  -1.1593,   0.1592,      472707,  -1.1660
Y1400  ,¯¼ÅÖ         ,20161220,  475.76,  479.33,  475.44,  476.67,    22545,      583225,   0.1913,   0.1146,      473615,   0.1911
Y1400  ,¯¼ÅÖ         ,20161221,  476.62,  479.61,  476.51,  476.88,    17674,      561626,   0.0441,   0.0898,      473810,   0.0440
Y1400  ,¯¼ÅÖ         ,20161222,  476.88,  477.61,  473.55,  473.55,    26359,      695502,  -0.6983,   0.1339,      470508,  -0.7007
Y1400  ,¯¼ÅÖ         ,20161223,  473.03,  474.43,  471.00,  471.01,    24177,      655889,  -0.5364,   0.1228,      467988,  -0.5378
Y1400  ,¯¼ÅÖ         ,20161226,  470.99,  472.99,  468.27,  468.81,    15799,      407635,  -0.4671,   0.0803,      465807,  -0.4682
Y1400  ,¯¼ÅÖ         ,20161227,  468.84,  470.21,  467.12,  468.35,    14542,      362177,  -0.0981,   0.0739,      465341,  -0.0982
Y1400  ,¯¼ÅÖ         ,20161228,  468.34,  473.24,  468.34,  472.77,    21047,      565242,   0.9437,   0.1069,      469707,   0.9393
Y1400  ,¯¼ÅÖ         ,20161229,  472.21,  472.85,  470.41,  470.75,    15829,      444943,  -0.4273,   0.0804,      467702,  -0.4282
Y1400  ,¯¼ÅÖ         ,20161230,  472.10,  476.68,  472.10,  475.50,    28436,      816522,   1.0090,   0.1445,      472411,   1.0040
Y1400  ,¯¼ÅÖ         ,20170103,  475.51,  477.77,  473.18,  477.54,    17964,      621340,   0.4290,   0.0913,      474434,   0.4281
Y1400  ,¯¼ÅÖ         ,20170104,  476.45,  477.05,  473.84,  474.75,    20227,      749776,  -0.5842,   0.1028,      471668,  -0.5860
Y1400  ,¯¼ÅÖ         ,20170105,  474.75,  475.72,  472.07,  475.72,    23969,      917926,   0.2043,   0.1218,      472634,   0.2041
Y1400  ,¯¼ÅÖ         ,20170106,  475.45,  477.26,  472.87,  476.27,    27535,     1033548,   0.1156,   0.1399,      473190,   0.1155
Y1400  ,¯¼ÅÖ         ,20170109,  476.25,  478.84,  470.14,  470.64,    29449,     1035862,  -1.1821,   0.1496,      467619,  -1.1891
Y1400  ,¯¼ÅÖ         ,20170110,  471.18,  478.63,  471.18,  477.40,    22747,     1102567,   1.4363,   0.1156,      474318,   1.4261
Y1400  ,¯¼ÅÖ         ,20170111,  477.63,  478.64,  475.44,  476.80,    31924,     1113204,  -0.1257,   0.1622,      473706,  -0.1258
Y1400  ,¯¼ÅÖ         ,20170112,  477.34,  481.18,  477.34,  480.42,    33688,     1076181,   0.7592,   0.1712,      477308,   0.7564
Y1400  ,¯¼ÅÖ         ,20170113,  480.69,  481.35,  477.93,  479.46,    27547,      908713,  -0.1998,   0.1400,      476357,  -0.2000
Y1400  ,¯¼ÅÖ         ,20170116,  478.94,  479.16,  474.88,  476.21,    24456,      848266,  -0.6778,   0.1243,      473130,  -0.6802
Y1400  ,¯¼ÅÖ         ,20170117,  476.20,  479.27,  474.17,  477.11,    22136,      667575,   0.1890,   0.1125,      474021,   0.1888
Y1400  ,¯¼ÅÖ         ,20170118,  477.12,  485.49,  476.33,  484.58,    83998,     1601109,   1.5657,   0.4268,      481447,   1.5535
Y1400  ,¯¼ÅÖ         ,20170119,  484.05,  484.05,  479.02,  480.98,    32642,      999892,  -0.7429,   0.1659,      477871,  -0.7457
Y1400  ,¯¼ÅÖ         ,20170120,  480.71,  481.66,  478.78,  478.78,    27038,      879093,  -0.4574,   0.1374,      475693,  -0.4584
Y1400  ,¯¼ÅÖ         ,20170123,  478.79,  485.47,  478.79,  484.47,    35463,     1030071,   1.1884,   0.1802,      481326,   1.1814
Y1400  ,¯¼ÅÖ         ,20170124,  484.47,  486.61,  482.31,  484.49,    49279,     1297275,   0.0041,   0.2504,      481344,   0.0041
Y1400  ,¯¼ÅÖ         ,20170202,  484.60,  484.60,  475.75,  479.79,    81693,     2594520,  -0.9701,   0.4151,      476684,  -0.9748
Y1400  ,¯¼ÅÖ         ,20170203,  478.42,  485.03,  477.68,  481.93,    97983,     2983857,   0.4460,   0.4979,      478828,   0.4450
Y1400  ,¯¼ÅÖ         ,20170206,  482.42,  485.27,  480.29,  484.34,    63014,     1916506,   0.5001,   0.3202,      481249,   0.4988
Y1400  ,¯¼ÅÖ         ,20170207,  484.38,  484.38,  481.89,  483.99,    49730,     1646167,  -0.0723,   0.2527,      480913,  -0.0723
Y1400  ,¯¼ÅÖ         ,20170208,  484.01,  487.72,  481.85,  482.05,    79604,     1840831,  -0.4008,   0.4045,      479040,  -0.4016
Y1400  ,¯¼ÅÖ         ,20170209,  482.04,  485.26,  481.39,  484.85,    57522,     1690976,   0.5809,   0.2923,      481819,   0.5792
Y1400  ,¯¼ÅÖ         ,20170210,  484.85,  497.53,  484.85,  493.62,    67756,     2911749,   1.8088,   0.3443,      490480,   1.7926
Y1400  ,¯¼ÅÖ         ,20170213,  495.96,  496.71,  491.07,  492.28,    60050,     1839120,  -0.2715,   0.3051,      489130,  -0.2718
Y1400  ,¯¼ÅÖ         ,20170214,  492.35,  497.18,  491.11,  493.61,    74802,     1889869,   0.2702,   0.3801,      490442,   0.2698
Y1400  ,¯¼ÅÖ         ,20170215,  493.58,  501.36,  493.58,  500.13,    55910,     1546471,   1.3209,   0.2841,      496896,   1.3122
Y1400  ,¯¼ÅÖ         ,20170216,  500.13,  501.37,  494.89,  496.98,    49550,     1423622,  -0.6298,   0.2518,      493761,  -0.6318
Y1400  ,¯¼ÅÖ         ,20170217,  495.89,  496.65,  493.98,  496.00,    42440,     1275176,  -0.1972,   0.2156,      492794,  -0.1974
Y1400  ,¯¼ÅÖ         ,20170218,  495.97,  497.94,  495.69,  497.88,    33310,     1062520,   0.3790,   0.1692,      494656,   0.3783
Y1400  ,¯¼ÅÖ         ,20170220,  497.97,  498.58,  495.91,  496.30,    39091,     1277034,  -0.3173,   0.1986,      493096,  -0.3179
Y1400  ,¯¼ÅÖ         ,20170221,  496.28,  499.50,  496.25,  497.34,    38079,     1499315,   0.2096,   0.1935,      494128,   0.2093
Y1400  ,¯¼ÅÖ         ,20170222,  498.29,  503.59,  497.94,  501.76,    55314,     1213422,   0.8887,   0.2811,      498504,   0.8848
Y1400  ,¯¼ÅÖ         ,20170223,  501.23,  503.22,  500.11,  501.23,    49659,     1262696,  -0.1056,   0.2523,      497999,  -0.1057
Y1400  ,¯¼ÅÖ         ,20170224,  501.22,  502.88,  499.23,  499.56,    40067,     1030908,  -0.3332,   0.2036,      496373,  -0.3337
Y1400  ,¯¼ÅÖ         ,20170301,  499.54,  500.32,  493.25,  495.07,    46510,     1392217,  -0.8988,   0.2363,      491914,  -0.9029
Y1400  ,¯¼ÅÖ         ,20170302,  496.69,  501.05,  493.51,  495.84,    49708,     1643841,   0.1555,   0.2526,      492690,   0.1554
Y1400  ,¯¼ÅÖ         ,20170303,  495.58,  497.15,  492.94,  492.94,    49595,     1661571,  -0.5849,   0.2520,      489818,  -0.5866
Y1400  ,¯¼ÅÖ         ,20170306,  492.97,  498.81,  492.76,  497.25,    61328,     1396457,   0.8743,   0.3116,      494094,   0.8705
Y1400  ,¯¼ÅÖ         ,20170307,  497.34,  500.09,  497.34,  498.60,    82073,     1388423,   0.2715,   0.4170,      495456,   0.2711
Y1400  ,¯¼ÅÖ         ,20170308,  498.57,  499.91,  496.88,  499.04,    41093,     1033481,   0.0882,   0.2088,      495895,   0.0882
Y1400  ,¯¼ÅÖ         ,20170309,  499.03,  499.03,  491.49,  492.53,    42499,     1670640,  -1.3045,   0.2159,      489449,  -1.3131
Y1400  ,¯¼ÅÖ         ,20170310,  492.94,  493.50,  488.60,  492.88,    37910,     1283036,   0.0711,   0.1960,      485670,   0.0710
Y1400  ,¯¼ÅÖ         ,20170313,  492.89,  495.03,  492.28,  494.38,    30935,     1011168,   0.3043,   0.1599,      487116,   0.3039
Y1400  ,¯¼ÅÖ         ,20170314,  494.37,  497.23,  494.06,  497.08,    29010,      969431,   0.5461,   0.1500,      489766,   0.5447
Y1400  ,¯¼ÅÖ         ,20170315,  497.08,  497.08,  493.25,  494.77,    21393,      578292,  -0.4647,   0.1106,      487484,  -0.4658
